usage_id;subscription_id;usage_date;feature_name;usage_count;usage_duration_mins;logged_errors_count;is_beta_feature
U-bb647e;S-0c0691;2024-04-07;feature_17;8;31,2;0;
U-ae97ac;S-0c0691;2024-07-13;feature_6;9;3,0;0;Beta
U-d76667;S-0c0ddf;2024-05-13;feature_9;12;56,8;5;
U-525caf;S-0c0ddf;2023-09-14;feature_6;7;21,6;0;Beta
U-16bc7d;S-0c0ddf;2024-03-03;feature_30;12;110,2;1;
U-ba350e;S-0c0ddf;2023-06-15;feature_4;11;102,5;0;Beta
U-06f1bf;S-0c0ddf;2023-09-08;feature_25;6;56,1;0;
U-8dfafc;S-0c0ddf;2023-12-30;feature_16;10;87,3;0;
U-94696a;S-0c0ddf;2024-06-22;feature_19;4;21,1;0;
U-ac66e0;S-0c4162;2023-06-22;feature_37;8;60,9;1;
U-dd5b42;S-0c4162;2024-10-20;feature_11;13;37,9;0;
U-03ec9a;S-0c4162;2024-11-11;feature_40;13;109,6;0;
U-75f971;S-0c4162;2023-02-27;feature_7;4;18,3;0;
U-ed4b2c;S-0c42bc;2023-11-05;feature_33;14;2,1;3;
U-42206e;S-0c42bc;2024-08-28;feature_27;6;50,1;0;
U-9f13e8;S-0c42bc;2023-12-08;feature_29;12;28,0;1;
U-ec7455;S-0c42bc;2023-03-13;feature_6;8;53,2;0;
U-256ff1;S-0c42bc;2023-01-26;feature_9;7;28,5;0;
U-19eb41;S-0c42bc;2024-06-27;feature_2;11;21,5;0;
U-9818fc;S-0c42bc;2024-08-28;feature_9;9;47,9;0;
U-8fbcc9;S-0c43c2;2023-01-16;feature_8;14;139,5;0;
U-14c5cb;S-0c43c2;2024-04-10;feature_19;12;115,0;0;
U-b79184;S-0c43c2;2024-09-25;feature_16;10;67,8;0;
U-f69edb;S-0c46bb;2024-03-18;feature_38;8;19,6;3;Beta
U-208b6e;S-0c46bb;2023-02-26;feature_36;7;22,1;0;
U-42995d;S-0c46bb;2023-01-08;feature_14;5;50,0;1;
U-e05017;S-0c46bb;2023-04-17;feature_35;6;56,4;0;
U-50b767;S-0c46bb;2023-10-14;feature_19;9;65,0;3;
U-1bf79d;S-0c46bb;2024-05-31;feature_40;15;114,3;2;Beta
U-54d795;S-0c47cb;2024-12-17;feature_4;14;19,8;0;Beta
U-55f576;S-0c47cb;2024-02-07;feature_30;10;7,7;3;
U-77044a;S-0c47cb;2023-01-14;feature_25;8;60,4;0;
U-78dad4;S-0c47cb;2024-12-30;feature_23;9;12,6;0;Beta
U-24fc44;S-0c47cb;2024-08-09;feature_7;15;145,5;0;
U-cb0fb1;S-0c47cb;2024-04-11;feature_23;9;20,7;0;
U-ac0355;S-0c47cb;2024-09-07;feature_39;15;21,3;0;
U-bf0873;S-0c47cb;2023-09-29;feature_2;9;7,4;0;
U-adfda1;S-0c47cb;2023-08-03;feature_14;11;52,3;0;
U-94bd99;S-0c47cb;2023-11-26;feature_5;16;33,6;1;
U-063789;S-0c56e1;2023-06-16;feature_16;8;38,0;3;
U-52301b;S-0c56e1;2024-09-30;feature_33;10;52,7;0;
U-f8829a;S-0c56e1;2024-12-16;feature_13;8;10,4;0;
U-1bd255;S-0c56e1;2023-03-03;feature_37;7;69,7;0;
U-47adf0;S-0c56e1;2024-09-06;feature_10;9;68,1;0;
U-f071f8;S-0c56e1;2024-08-01;feature_28;12;33,0;2;
U-38cebd;S-0c56e1;2023-06-26;feature_40;8;27,2;0;
U-0c1288;S-0c5771;2023-09-18;feature_31;13;25,4;0;Beta
U-8cc157;S-0c5771;2024-03-16;feature_29;10;89,0;0;
U-7d8ac0;S-0c5771;2024-03-29;feature_14;14;40,4;1;
U-4da823;S-0c5771;2023-10-08;feature_3;14;64,9;2;
U-16200b;S-0c5771;2024-09-14;feature_35;13;23,0;0;
U-187711;S-0c5771;2024-04-27;feature_2;9;53,4;0;
U-c08e68;S-0c63de;2023-01-15;feature_10;10;20,7;0;
U-c231cb;S-0c63de;2023-06-28;feature_3;9;68,1;0;
U-ebd526;S-0c63de;2023-01-16;feature_22;8;26,4;0;Beta
U-357b41;S-0c63de;2023-09-29;feature_6;6;42,1;3;
U-dfb93f;S-0c63de;2024-09-26;feature_7;17;146,8;1;
U-0e3483;S-0c91c4;2024-08-21;feature_35;14;7,7;0;
U-0880b4;S-0c91c4;2024-05-13;feature_9;6;17,3;3;
U-9074f6;S-0c91c4;2024-12-31;feature_27;11;48,6;0;Beta
U-78c0f2;S-0c91c4;2023-07-13;feature_6;7;50,1;0;
U-e67e09;S-0c91c4;2024-08-29;feature_16;8;45,1;0;
U-5deb13;S-0c91c4;2024-01-31;feature_29;9;46,4;0;Beta
U-33b099;S-0c91c4;2024-06-19;feature_25;6;5,4;0;
U-52bddb;S-0c91c4;2023-06-22;feature_27;11;35,0;0;
U-71a350;S-0c9600;2024-04-08;feature_30;9;64,4;0;
U-4bb067;S-0c9600;2024-07-20;feature_39;13;99,9;0;
U-7078db;S-0c9fdd;2023-09-20;feature_34;8;33,6;2;
U-eebe0e;S-0c9fdd;2024-10-29;feature_25;16;8,8;0;
U-bbf7f7;S-0c9fdd;2023-09-02;feature_23;14;30,6;0;
U-1b5bd2;S-0c9fdd;2024-02-06;feature_31;9;49,8;0;
U-19471b;S-0c9fdd;2024-03-11;feature_39;11;100,5;0;
U-c6a570;S-0cb4fe;2024-01-31;feature_18;9;64,5;2;
U-9c83a7;S-0cb4fe;2023-10-05;feature_40;9;65,3;0;
U-a5bf34;S-0cb4fe;2024-01-26;feature_11;12;6,0;0;
U-f656dc;S-0cb4fe;2023-12-14;feature_36;5;40,8;0;
U-babf31;S-0cb6ed;2023-12-04;feature_40;7;18,6;1;
U-fb92f7;S-0cb6ed;2024-10-19;feature_20;9;23,4;4;
U-0c80b6;S-0cb6ed;2024-08-14;feature_40;10;73,7;1;
U-dc3fc7;S-0cb6ed;2024-02-01;feature_2;11;75,0;0;
U-4ccafc;S-0cb6ed;2023-11-07;feature_25;10;29,3;0;
U-de6995;S-0cb6ed;2024-11-17;feature_4;15;25,3;0;
U-782d4c;S-0cb6ed;2023-10-24;feature_10;7;42,1;1;
U-91c5a9;S-0cbce0;2023-07-22;feature_20;12;26,4;0;
U-4fb6fe;S-0cbce0;2023-06-15;feature_25;13;26,9;0;
U-19ba41;S-0cbce0;2024-08-07;feature_23;9;33,6;0;Beta
U-e385fc;S-0ce88b;2024-02-19;feature_19;9;89,3;1;
U-7bc3cc;S-0ce88b;2024-06-17;feature_17;7;24,9;1;
U-6b0463;S-0ce88b;2024-06-30;feature_29;8;8,7;0;Beta
U-c7344f;S-0d0202;2023-07-02;feature_6;11;102,1;0;
U-05dbc5;S-0d0202;2023-10-29;feature_10;13;85,6;2;
U-41dc39;S-0d0202;2024-12-22;feature_27;5;11,8;0;
U-9414f8;S-0d0202;2023-09-29;feature_10;12;13,0;0;
U-f2bbb3;S-0d0202;2023-01-27;feature_8;8;31,6;0;
U-c6bb98;S-0d0202;2024-05-31;feature_33;14;118,8;1;
U-ed3143;S-0d0202;2023-07-17;feature_23;9;58,7;0;
U-ec8b7c;S-0d0202;2023-01-26;feature_40;9;59,9;3;
U-69cac6;S-0d0202;2023-04-29;feature_7;9;66,0;2;
U-74c4fc;S-0d2fb8;2024-01-30;feature_2;15;80,8;3;
U-ce6c52;S-0d2fb8;2024-12-29;feature_11;12;65,0;2;Beta
U-00c1c8;S-0d33fc;2023-11-27;feature_16;7;67,4;0;
U-6a6689;S-0d33fc;2023-12-30;feature_7;15;130,3;0;
U-63d034;S-0d33fc;2023-03-03;feature_30;9;30,9;0;
U-946b4c;S-0d391c;2024-10-09;feature_13;9;71,1;0;
U-00181a;S-0d391c;2024-07-29;feature_23;10;90,3;0;
U-136105;S-0d391c;2024-05-04;feature_2;8;7,6;2;
U-80f02e;S-0d391c;2023-06-22;feature_3;6;46,7;1;
U-9d5185;S-0d497d;2023-06-22;feature_30;8;31,7;0;
U-6ab9ae;S-0d497d;2023-11-28;feature_39;7;26,3;3;
U-a41b11;S-0d497d;2024-02-12;feature_17;9;71,6;3;
U-eafb0b;S-0d497d;2024-04-05;feature_6;13;90,4;0;
U-b5091f;S-0d497d;2024-05-25;feature_24;12;81,4;1;
U-37feb9;S-0d497d;2024-10-12;feature_23;8;22,4;0;
U-c7d5a2;S-0d497d;2023-06-05;feature_2;5;10,6;1;
U-6673f8;S-0d497d;2024-03-18;feature_19;10;41,3;0;
U-d86491;S-0d497d;2024-03-05;feature_37;8;18,9;0;
U-2c5ca2;S-0d4d11;2024-10-15;feature_11;11;23,1;1;
U-05bd76;S-0d4d11;2024-04-05;feature_38;8;3,5;0;
U-ed3f28;S-0d4d11;2024-08-27;feature_5;9;30,2;1;
U-32b628;S-0d4d11;2024-12-20;feature_36;15;20,8;4;Beta
U-48f44f;S-0d4d11;2024-04-11;feature_15;9;77,0;1;Beta
U-c2be12;S-0d4d11;2023-09-15;feature_8;6;54,1;0;
U-f1046b;S-0d4d11;2023-04-17;feature_16;8;3,7;2;
U-98611f;S-0d4d11;2024-05-14;feature_24;6;20,3;0;
U-4caf85;S-0d6da2;2023-05-03;feature_17;3;15,3;0;
U-b60cea;S-0d6da2;2024-10-16;feature_19;9;7,2;0;
U-dc2c8c;S-0d6ea4;2023-11-25;feature_26;14;135,3;1;
U-9214c2;S-0d6ea4;2024-12-08;feature_16;15;49,5;0;
U-d1d5d1;S-0d6ea4;2024-07-16;feature_35;13;111,6;2;
U-5a2b67;S-0d6ea4;2024-02-02;feature_33;7;37,2;0;
U-59aab6;S-0d6ea4;2024-10-09;feature_36;7;13,5;1;
U-9d7b60;S-0d6ea4;2023-09-13;feature_37;10;99,5;0;
U-314fb7;S-0d8293;2024-10-25;feature_29;12;63,2;0;
U-930bdc;S-0d8293;2024-04-24;feature_33;5;45,3;2;
U-d158aa;S-0d8293;2024-04-12;feature_17;10;62,5;0;
U-962135;S-0d8293;2024-07-18;feature_37;7;5,8;0;
U-77a8e8;S-0d8293;2024-12-21;feature_24;9;13,2;0;
U-4d2b65;S-0d8293;2023-01-30;feature_28;10;37,5;0;
U-969ec4;S-0d8293;2023-04-30;feature_1;7;48,7;0;
U-2819f1;S-0d8293;2024-09-25;feature_27;12;107,6;0;
U-1782a7;S-0d8293;2023-06-03;feature_21;8;40,1;0;Beta
U-9194c6;S-0d86a4;2023-06-24;feature_7;7;28,2;0;
U-26b669;S-0d86a4;2024-10-09;feature_26;9;71,0;0;
U-a063ab;S-0d8cfd;2024-03-20;feature_15;13;129,8;1;Beta
U-f55e1e;S-0d8cfd;2023-10-27;feature_9;10;66,8;3;
U-ff0e5c;S-0d8cfd;2023-04-18;feature_40;8;50,3;2;
U-68836b;S-0d8cfd;2023-09-14;feature_7;13;93,2;0;
U-97b673;S-0d8cfd;2023-05-04;feature_24;9;68,0;3;
U-c2f4bb;S-0d8cfd;2023-11-18;feature_3;11;28,8;0;
U-bd4bc7;S-0d93fe;2023-07-16;feature_33;10;19,7;2;
U-2087c7;S-0d93fe;2024-08-06;feature_19;12;64,0;0;
U-e4c673;S-0d93fe;2024-05-27;feature_1;11;3,1;0;
U-f98aca;S-0d93fe;2023-09-20;feature_3;10;55,3;1;
U-ddb5e6;S-0d93fe;2023-05-01;feature_18;8;75,3;3;
U-55f9ed;S-0d93fe;2023-09-14;feature_12;12;5,4;0;
U-333f12;S-0d93fe;2024-11-08;feature_14;4;26,6;0;
U-3bcef4;S-0da40c;2024-08-15;feature_15;14;20,8;0;
U-53af84;S-0da40c;2024-10-01;feature_17;9;23,0;2;
U-c5064f;S-0da40c;2024-09-11;feature_26;6;34,3;4;
U-5864dc;S-0da40c;2023-12-06;feature_27;10;86,7;0;
U-056830;S-0da40c;2023-07-04;feature_15;6;47,1;2;
U-03e021;S-0da40c;2024-06-09;feature_33;9;35,7;3;
U-948017;S-0da40c;2024-07-15;feature_8;13;98,4;1;
U-0fec30;S-0da8be;2024-01-18;feature_40;9;35,4;1;
U-9a3104;S-0dd555;2024-08-13;feature_9;13;120,7;0;
U-7d214b;S-0dd555;2023-01-28;feature_9;11;6,1;1;
U-47b3f2;S-0dd555;2024-04-10;feature_14;8;60,7;0;
U-7ad8c7;S-0dd555;2023-09-18;feature_22;13;123,3;0;
U-aedc7e;S-0dd555;2023-10-25;feature_36;8;40,4;0;
U-0d3a5d;S-0dd555;2023-01-16;feature_12;10;79,8;2;
U-e433b0;S-0dd555;2024-08-04;feature_7;12;68,6;0;
U-ef11f1;S-0dd555;2024-11-09;feature_22;9;7,7;0;
U-691b21;S-0de78a;2024-02-21;feature_17;3;20,5;0;Beta
U-8f22c1;S-0de78a;2023-04-01;feature_10;9;84,2;0;
U-a5e03d;S-0de78a;2024-09-29;feature_27;15;116,8;0;
U-3a07df;S-0de78a;2024-09-23;feature_17;15;27,8;0;
U-e66d2b;S-0de78a;2023-08-26;feature_24;9;29,7;0;
U-db1a01;S-0e0578;2024-12-21;feature_12;18;158,4;3;
U-29cebf;S-0e0578;2023-11-30;feature_2;14;100,6;1;
U-836218;S-0e0578;2024-06-01;feature_31;10;87,3;0;
U-62df4c;S-0e057d;2024-01-30;feature_12;14;96,8;0;
U-c95e4b;S-0e057d;2023-05-08;feature_29;11;57,4;0;
U-22c973;S-0e057d;2024-11-18;feature_4;12;6,6;0;
U-c04daf;S-0e057d;2024-10-02;feature_38;12;89,6;0;
U-f78894;S-0e068c;2023-11-28;feature_40;9;28,4;0;
U-d685fb;S-0e068c;2024-03-13;feature_8;8;25,5;0;Beta
U-6f015b;S-0e068c;2023-06-16;feature_10;9;10,7;0;
U-9d168d;S-0e0ec8;2023-08-29;feature_13;6;29,9;3;
U-dd4066;S-0e0ec8;2023-02-05;feature_1;13;107,3;1;Beta
U-69a5a1;S-0e0ec8;2023-06-27;feature_22;7;29,3;0;Beta
U-a1b1ce;S-0e0ec8;2024-02-28;feature_7;10;79,7;0;
U-2fcdf8;S-0e0ec8;2023-03-19;feature_27;6;7,4;2;
U-3aad25;S-0e0ec8;2024-12-28;feature_13;14;98,7;0;
U-e7070c;S-0e12c9;2023-04-19;feature_28;13;104,7;0;
U-313729;S-0e12c9;2023-09-19;feature_5;10;29,8;0;
U-709fe9;S-0e12c9;2024-03-27;feature_31;10;77,7;1;
U-6ca9d2;S-0e12c9;2023-06-02;feature_29;11;4,6;0;
U-2d72cc;S-0e12d4;2023-01-07;feature_40;15;54,8;0;
U-5ba0f4;S-0e12d4;2023-04-01;feature_6;12;25,4;0;
U-dd1eb1;S-0e12d4;2024-11-02;feature_32;7;20,9;2;
U-37aeb6;S-0e12d4;2024-04-27;feature_4;10;50,8;0;
U-96139a;S-0e1d53;2024-06-09;feature_30;11;79,6;0;
U-3d4893;S-0e1d53;2023-08-16;feature_34;8;1,7;0;
U-1b2ae0;S-0e1d53;2024-12-31;feature_23;12;26,2;0;
U-96f6d3;S-0e1d53;2023-05-16;feature_26;10;51,2;0;
U-353b53;S-0e3b42;2024-06-12;feature_11;11;96,1;0;
U-838719;S-0e3b42;2023-09-20;feature_3;10;95,0;1;
U-1b9252;S-0e3b42;2024-08-03;feature_5;8;18,9;3;
U-0ea49c;S-0e3b42;2023-01-17;feature_23;11;24,4;0;
U-433002;S-0e3b42;2023-01-09;feature_1;10;35,5;0;
U-8e1210;S-0e3b42;2024-07-04;feature_2;6;52,7;0;
U-af3737;S-0e3b42;2023-09-25;feature_28;10;90,3;0;
U-34582f;S-0e3b42;2024-06-14;feature_29;12;113,4;0;
U-a23860;S-0e43ad;2024-03-21;feature_5;7;56,8;3;
U-7bb0a2;S-0e43ad;2024-08-20;feature_12;12;95,8;2;
U-c81292;S-0e43ad;2023-08-04;feature_1;5;21,8;0;
U-fb1b6a;S-0e43ad;2024-07-24;feature_16;6;31,7;0;
U-2eefa0;S-0e43ad;2024-02-11;feature_11;14;16,1;0;
U-0404c4;S-0e43ee;2023-08-04;feature_36;6;41,3;1;
U-4a0d56;S-0e43ee;2024-07-09;feature_34;16;129,9;2;
U-b2512c;S-0e43ee;2023-05-19;feature_17;6;2,5;0;
U-f3eb24;S-0e43ee;2023-11-01;feature_15;10;78,5;0;
U-8a9b0f;S-0e43ee;2024-10-03;feature_17;9;77,9;0;
U-632d43;S-0e43ee;2024-10-17;feature_25;9;55,4;0;Beta
U-7e1cf6;S-0e43ee;2023-03-25;feature_1;12;115,6;0;
U-7a6502;S-0e499f;2023-10-09;feature_9;5;25,3;0;
U-75f00d;S-0e499f;2024-02-13;feature_38;15;122,0;0;
U-da20c9;S-0e4b0c;2023-06-23;feature_17;6;30,5;1;
U-2ec897;S-0e4b0c;2024-08-09;feature_21;14;55,5;0;
U-81c47b;S-0e4b0c;2024-06-02;feature_14;9;36,8;0;Beta
U-a40090;S-0e4b0c;2023-01-20;feature_1;16;28,3;0;
U-d407ea;S-0e526f;2023-11-13;feature_32;10;8,3;1;
U-36adb7;S-0e526f;2023-07-20;feature_16;6;22,3;0;
U-5fc0ad;S-0e526f;2023-08-03;feature_37;10;97,2;0;
U-d209f3;S-0e526f;2023-07-15;feature_13;7;41,4;0;
U-171fcd;S-0e594f;2024-02-25;feature_28;6;52,8;2;
U-39e35e;S-0e594f;2023-03-11;feature_30;10;91,8;0;
U-71be0a;S-0e594f;2023-09-10;feature_30;11;105,6;0;
U-2a057e;S-0e594f;2023-11-21;feature_18;9;59,4;0;
U-1ad3e7;S-0e594f;2023-04-22;feature_22;10;72,3;1;
U-02bd44;S-0e594f;2024-07-04;feature_22;15;32,3;0;
U-4f72ec;S-0e594f;2024-08-09;feature_30;11;97,4;0;
U-7e9f0f;S-0e594f;2024-06-15;feature_40;10;79,3;2;Beta
U-05fd7c;S-0e6b77;2024-10-03;feature_26;9;54,2;2;
U-98a9c6;S-0e6b77;2024-01-14;feature_35;11;42,0;0;
U-22e399;S-0e6b77;2024-08-30;feature_31;9;63,0;0;
U-7f5a97;S-0e6b77;2023-10-23;feature_23;16;156,3;0;
U-f3f2f9;S-0e7e70;2023-03-27;feature_15;13;43,3;0;
U-7c70ad;S-0e7e70;2024-07-10;feature_10;5;2,7;0;
U-cbfacb;S-0e8781;2023-02-12;feature_4;13;119,4;0;
U-d4b4cf;S-0e8781;2024-09-25;feature_38;14;46,0;0;
U-929654;S-0e8781;2024-11-11;feature_36;6;49,1;2;
U-c052ec;S-0e8781;2024-09-19;feature_27;9;79,4;2;
U-51c951;S-0e8ae2;2023-05-28;feature_17;10;10,5;2;
U-b1087f;S-0e8ae2;2024-05-05;feature_16;10;1,2;1;
U-be6b12;S-0e8ae2;2023-04-09;feature_14;5;41,0;0;
U-6888bc;S-0e8ae2;2023-01-28;feature_3;11;32,8;4;
U-5f7aca;S-0e8ae2;2024-01-29;feature_10;6;39,7;0;
U-2d8792;S-0e8ae2;2023-02-04;feature_19;5;15,1;0;
U-da4a46;S-0e8ae2;2023-04-30;feature_11;7;32,3;0;
U-960ee9;S-0e8ae2;2023-02-14;feature_36;8;74,4;1;
U-c254cc;S-0e8ae2;2023-06-18;feature_16;14;45,7;1;
U-96cf63;S-0e8ae2;2023-08-16;feature_34;13;57,9;0;
U-f2cc27;S-0e8ae2;2023-05-06;feature_4;13;46,6;0;
U-682566;S-0e8ae2;2023-07-19;feature_36;10;76,2;0;
U-d4b524;S-0e8b21;2024-01-07;feature_38;16;24,0;0;
U-c69beb;S-0e8b21;2024-04-09;feature_4;3;11,0;0;
U-1ecf49;S-0e8b21;2024-11-24;feature_22;7;52,3;0;
U-1b6723;S-0e8b21;2023-12-28;feature_24;7;12,1;0;
U-37365d;S-0e8b21;2024-01-26;feature_12;12;38,6;0;
U-12737b;S-0e9334;2023-09-15;feature_17;7;21,7;3;
U-49e162;S-0e9334;2024-02-10;feature_31;7;61,5;0;
U-1e2164;S-0e9334;2024-11-07;feature_20;7;57,4;0;
U-9bf67e;S-0e9334;2024-12-06;feature_39;12;93,2;0;
U-cb158c;S-0e9334;2024-09-20;feature_34;11;42,2;1;
U-88648e;S-0e9f04;2023-12-15;feature_7;9;79,2;0;
U-9ca859;S-0e9f04;2024-08-21;feature_25;13;73,2;0;
U-09991f;S-0e9f04;2024-05-17;feature_22;12;62,0;0;
U-fb92f0;S-0e9f04;2023-03-05;feature_29;8;72,0;0;
U-2e12fa;S-0e9f04;2024-09-04;feature_23;10;34,7;0;
U-d7259e;S-0e9f04;2024-01-03;feature_30;6;2,0;0;
U-cd6a29;S-0e9f04;2023-02-05;feature_8;9;37,4;1;
U-d45e1e;S-0e9f04;2024-12-10;feature_35;14;13,3;0;
U-80858d;S-0e9f1e;2023-06-10;feature_6;14;124,8;0;
U-e467fe;S-0e9f1e;2023-09-14;feature_22;12;1,6;0;
U-ebe0e8;S-0e9f1e;2024-02-13;feature_31;9;48,2;0;
U-f682a5;S-0e9f1e;2023-06-03;feature_4;13;106,8;4;
U-3f9d02;S-0e9f1e;2023-06-17;feature_37;9;63,2;1;
U-e72246;S-0e9f1e;2024-01-10;feature_27;12;115,2;0;Beta
U-bec126;S-0e9f1e;2024-06-27;feature_39;6;37,1;0;Beta
U-7e3331;S-0e9f1e;2024-10-11;feature_6;15;121,3;0;
U-9f75f3;S-0ea795;2024-04-09;feature_22;10;55,3;4;
U-9261d2;S-0ea795;2023-07-18;feature_29;8;79,2;0;
U-d4ae05;S-0ea795;2024-06-29;feature_9;14;42,0;0;
U-13ff3e;S-0ea795;2024-10-02;feature_32;11;4,2;0;Beta
U-4b8ce1;S-0ea795;2023-11-19;feature_32;12;102,0;2;
U-dccc06;S-0ea795;2023-02-18;feature_2;9;27,5;0;
U-b9dd85;S-0eb2e0;2024-05-17;feature_19;7;6,0;0;
U-b15dfc;S-0eb2e0;2024-10-04;feature_5;14;59,7;0;
U-b01958;S-0eb2e0;2023-04-27;feature_19;13;59,6;0;
U-2e7221;S-0eb2e0;2023-10-22;feature_1;7;23,2;0;
U-5b500d;S-0eb2e0;2023-05-21;feature_34;9;23,3;0;
U-daeb58;S-0eb2e0;2024-12-30;feature_2;15;130,0;2;
U-a16fef;S-0eba5a;2023-04-04;feature_33;13;100,3;1;Beta
U-f7001d;S-0eba5a;2023-04-04;feature_20;5;24,2;0;
U-5db791;S-0ec1d3;2024-09-13;feature_24;9;61,8;1;
U-f74bee;S-0ec1d3;2023-03-07;feature_1;11;16,7;0;
U-151ea1;S-0ec1d3;2024-03-28;feature_36;12;88,2;2;
U-1340bf;S-0ec442;2023-04-10;feature_39;15;100,8;0;
U-4b14cf;S-0ec442;2024-01-22;feature_32;10;0,8;0;
U-0b8a14;S-0ec442;2023-03-10;feature_30;8;32,8;0;
U-8a4f4f;S-0ec903;2023-07-21;feature_11;12;13,4;0;
U-265048;S-0ec903;2024-08-01;feature_29;15;138,0;2;
U-6c9e53;S-0ecec7;2023-02-21;feature_31;11;3,1;3;
U-c53bc1;S-0ecec7;2024-07-04;feature_14;7;12,1;0;
U-886e3f;S-0ecec7;2023-02-06;feature_40;5;16,8;0;
U-e0124f;S-0ecec7;2024-05-25;feature_19;6;59,8;2;
U-c4b01f;S-0ecec7;2024-08-20;feature_9;13;113,5;0;
U-4fdfb5;S-0ecec7;2024-05-15;feature_1;10;42,3;0;
U-f9a02e;S-0ecec7;2024-06-20;feature_29;9;89,9;1;
U-ee08d8;S-0ecec7;2024-09-16;feature_35;13;123,1;2;Beta
U-7ed9dd;S-0ed0cb;2023-03-16;feature_40;16;23,5;0;
U-fe7f71;S-0ed0cb;2023-02-20;feature_34;11;108,0;1;
U-f29fbc;S-0ed0cb;2024-04-10;feature_10;12;90,8;1;
U-617285;S-0ed0cb;2024-02-11;feature_11;15;94,5;0;
U-3cd693;S-0ed7be;2023-06-27;feature_14;8;7,1;2;
U-11051e;S-0ed7be;2023-04-08;feature_8;5;25,1;0;Beta
U-fb3006;S-0ed7be;2024-10-01;feature_18;7;26,1;0;
U-0b4dc7;S-0ed7be;2023-07-24;feature_10;10;25,8;0;
U-fc9346;S-0ed7be;2023-02-12;feature_7;5;43,3;2;
U-bc2995;S-0ed7be;2023-06-07;feature_16;6;54,6;2;
U-61e5db;S-0efb82;2024-06-24;feature_31;10;57,8;1;
U-586e9a;S-0efb82;2024-05-20;feature_2;7;59,4;0;
U-32bf7e;S-0efb82;2023-12-16;feature_26;16;20,3;2;
U-1fdd57;S-0efb82;2023-10-04;feature_22;7;51,7;1;
U-80e096;S-0efb82;2024-01-31;feature_31;6;11,1;0;
U-ef5625;S-0efc9b;2024-02-23;feature_33;10;27,8;0;
U-3943e0;S-0efc9b;2023-09-14;feature_38;7;16,0;1;
U-e45f07;S-0efc9b;2023-11-03;feature_28;12;19,0;0;
U-8ac6cd;S-0efc9b;2024-03-26;feature_8;8;21,5;0;
U-fe58eb;S-0eff34;2023-09-23;feature_35;7;55,8;0;
U-954547;S-0eff34;2023-09-19;feature_31;9;86,1;4;
U-046f9c;S-0eff34;2023-04-05;feature_29;9;54,0;0;
U-c0f4a9;S-0eff34;2024-12-08;feature_17;14;127,9;2;
U-df3c2b;S-0eff34;2024-04-10;feature_29;10;90,7;0;
U-cd909b;S-0eff34;2024-04-10;feature_6;13;117,7;0;
U-0e1906;S-0eff34;2023-08-02;feature_33;10;62,8;0;
U-844935;S-0eff34;2023-07-24;feature_34;7;51,0;0;
U-c604c6;S-0eff34;2024-05-25;feature_19;9;34,2;0;
U-1c38a7;S-0eff34;2024-07-07;feature_31;7;59,9;2;
U-7825c4;S-0eff34;2024-07-06;feature_25;7;29,9;0;
U-ddcbdc;S-0f0d3a;2023-03-22;feature_39;2;17,3;0;
U-2cc754;S-0f0d3a;2023-05-24;feature_19;6;56,5;0;
U-d62cf2;S-0f15b7;2023-03-13;feature_36;10;75,2;0;
U-074367;S-0f15b7;2023-11-02;feature_7;20;106,7;0;Beta
U-38a423;S-0f15b7;2023-09-21;feature_13;8;56,9;0;
U-1edb0a;S-0f3df6;2024-04-09;feature_33;5;29,3;0;Beta
U-75cc3f;S-0f3df6;2024-08-19;feature_3;8;77,7;1;
U-961078;S-0f3df6;2024-01-08;feature_34;10;80,5;0;
U-ff9664;S-0f3df6;2024-06-29;feature_33;12;79,0;1;Beta
U-af000c;S-0f3df6;2024-01-01;feature_38;6;51,5;0;
U-ce7ca0;S-0f3df6;2023-06-23;feature_2;7;5,5;4;
U-9ed7d9;S-0f3df6;2023-05-31;feature_38;10;37,5;1;
U-f34214;S-0f569f;2023-04-16;feature_34;10;73,8;0;
U-c9b11d;S-0f569f;2023-06-10;feature_40;10;88,3;0;
U-675aae;S-0f6f44;2024-07-08;feature_19;13;41,0;3;
U-489619;S-0f6f44;2024-11-30;feature_25;8;40,8;3;
U-ce60c8;S-0f6f44;2024-06-08;feature_24;4;22,0;0;
U-8cf10a;S-0f6f44;2024-09-20;feature_29;11;9,9;0;
U-cc2b2b;S-0f7a92;2024-01-12;feature_13;8;64,1;2;
U-bcf6d7;S-0f7a92;2024-01-14;feature_11;12;38,6;0;
U-e9d70c;S-0f7a92;2024-04-26;feature_8;12;25,6;3;
U-4d7e60;S-0f949d;2024-05-30;feature_9;4;10,7;0;
U-627b0e;S-0f949d;2024-05-07;feature_35;10;13,5;4;Beta
U-c059f1;S-0f949d;2023-10-27;feature_33;10;61,2;2;
U-153c22;S-0f949d;2024-02-05;feature_29;12;90,4;1;
U-e88934;S-0f949d;2023-05-11;feature_13;6;9,0;0;
U-f72c2a;S-0f949d;2024-09-16;feature_1;9;53,4;0;
U-844296;S-0f9910;2024-11-21;feature_12;10;10,5;1;Beta
U-3b04ce;S-0f9910;2024-12-19;feature_11;10;86,2;0;
U-70833f;S-0f9910;2023-03-16;feature_38;11;15,0;1;
U-b892e9;S-0f9910;2023-11-19;feature_15;8;55,5;0;
U-37becf;S-0f9910;2024-05-03;feature_11;8;14,9;0;
